채용공고고유번호,경력년수정보명,해당채용공고키워드명,조회수,기업명,채용공고제목,업종직종정보명,경력조건정보명,급여수준정보명,학력제한정보명,데이터기준일자,데이터기준일자2
39308097,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,컴퓨터 시스템 운영 및 유지 관리에 관심많은 팀원 모십니다.,컴퓨터·하드웨어·장비; 설치·정비·A/S; 전기·전자·제어; 통신기술·네트워크구축,관계없음,7250000,학력무관,2021-10-01,2021
38542765,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,휴대폰 및 컴퓨터 데이터복구 관리 및  AS 팀원을 모집합니다.,,관계없음,7250000,학력무관,2021-07-02,2021
38542763,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,네트워크서버 관리 및 컴퓨터 AS 팀원을 모집합니다.,,관계없음,7250000,학력무관,2021-07-02,2021
38542769,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,컴퓨터 시스템 운영 및 유지 관리에 관심많은 팀원 모십니다.,,관계없음,7250000,학력무관,2021-07-02,2021
38542616,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,네트워크서버 관리 및 컴퓨터 AS 팀원을 모집합니다.,,관계없음,7200000,학력무관,2021-07-02,2021
38542613,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,컴퓨터설치 및 조립에 자신있는 외근기사 팀원 채용,,관계없음,7200000,학력무관,2021-07-02,2021
38820109,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,네트워크서버 관리 및 컴퓨터 AS 팀원을 모집합니다.,,관계없음,7200000,학력무관,2021-08-03,2021
37263934,,"결혼정보회사, 상조서비스, 예식장",0,보람상조애니콜㈜ 경성지점,[정규직/기본급 400 or 800만 추가인센티브] 관리자 후보자 모집,,관계없음,7200000,학력무관,2021-02-01,2021
38820120,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,컴퓨터설치 및 조립에 자신있는 주말 외근기사 팀원 채용,,관계없음,7200000,학력무관,2021-08-03,2021
37057412,,"부동산중개, 부동산컨설팅, 분양",0,㈜빌루션컴퍼니,[신입가능] 신축빌라분양 주택사업부 모집(서울본사),,관계없음,7000000,학력무관,2021-01-03,2021
39052337,15년 이상,"놀이공원, 레저, 레포츠",0,판타지움그룹,[동물관련/테마시설]신규사업 빌드업 사업기획 고 경력직 채용(책임자급),스포츠·여가·레저; 기획·전략·경영; 영업관리·지원·영업기획,경력,7000000,대졸(2~3년),2021-09-01,2021
39044391,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,[관리직/정년없음] 본사 남.여 초급/중급조직관리자 후보 신입직 공개 채용 (중장년층우대),웨딩·상조·이벤트; 기획·전략·경영; 인사·노무·교육; 제품·서비스영업; 영업관리·지원·영업기획; 법인영업; 단순홍보·회원관리; 아웃바운드TM; 고객상담·인바운드,관계없음,7000000,고졸,2021-09-02,2021
37057410,,"부동산중개, 부동산컨설팅, 분양",0,㈜빌루션컴퍼니,[신입가능] 신축빌라 주택사업부 영업팀 모집(수원지사),,관계없음,7000000,학력무관,2021-01-03,2021
37275744,3년 이상,"전자, Firmware, Hardware",0,사이더스,엔비디아 플렛폼 및 MIPI 카메라 기술지원(FAE) 모집 (국내 및 인도 근무),,경력,7000000,대졸(2~3년),2021-02-02,2021
38266150,1년 이상,"상품기획, 쇼핑몰, 전자상거래",0,프렌즈마켓㈜,[롯데월드타워 입주] 식품 신상품개발 신입/경력,,경력,7000000,학력무관,2021-06-02,2021
39601050,,"부동산투자, 국내영업, 부동산영업",0,엠비(MB),부동산 관리고객 상담 안내 (서비스직; 마케팅; 콜센터 경력자 환영),은행·금융; 영업관리·지원·영업기획; 제품·서비스영업; 아웃바운드TM,관계없음,7000000,학력무관,2021-11-03,2021
38542785,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,네트워크서버 관리 및 주변기기AS 팀원을 모십니다.[신입가능],,관계없음,7000000,학력무관,2021-07-02,2021
39260281,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,[관리직] 본사 남.여 관리자 (소장/지점장/본부장) 후보 신입직 공개 채용 (중장년층우대),웨딩·상조·이벤트; 기획·전략·경영; 인사·노무·교육; 제품·서비스영업; 영업관리·지원·영업기획; 법인영업; 단순홍보·회원관리; 아웃바운드TM; 고객상담·인바운드,관계없음,7000000,학력무관,2021-10-01,2021
38749578,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,[특채 관리직] 본사 남.여 관리자(소장/지점장) 후보 신입직/경력직 공개 채용 공고,,관계없음,7000000,학력무관,2021-07-31,2021
37263229,1년 이상,"공장장, 생산, 생산관리",0,농업회사법인하루그룹,[익산] HACCP식품 구매/소싱 경력,,경력,7000000,학력무관,2021-02-01,2021
37733749,3년 이상,"소셜커머스, 쇼핑몰, 오픈마켓",0,㈜비피알코퍼레이션,온라인쇼핑몰(패션잡화) 운영 총괄 (경력) 모집,,경력,7000000,학력무관,2021-04-01,2021
38818077,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,더리본 본사에서 정년없이 돈을 번다고 (화장품/학습지/자영업경력자우대),,관계없음,7000000,학력무관,2021-08-03,2021
37580868,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,더리본 본사에서 정년없이 돈을 번다고 (화장품/학습지/자영업경력자우대),,관계없음,7000000,고졸,2021-04-03,2021
38820116,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,유지보수(하드웨어ㆍ소프트웨어) A/S부분 및 기술지원팀 인원 채용[주말팀 엔지니어],,관계없음,6900000,학력무관,2021-08-03,2021
38542610,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,유지보수(하드웨어ㆍ소프트웨어) A/S부분 및 기술지원팀 인원 채용,,관계없음,6900000,학력무관,2021-07-02,2021
38819896,,"물류, 물류센터, 배송",0,윈로지스,5톤이상 윙바디기사님모집(쿠팡;석고보드),,관계없음,6800000,학력무관,2021-08-03,2021
38253344,,"보험영업, 손해보험, 자동차보험",0,케이비손해보험,보험영업 텔레마케팅 올해4대보험적용 급여제 도전하세요,,관계없음,6800000,고졸,2021-06-01,2021
37968832,,"결혼정보회사, 상조서비스, 웨딩컨설팅",0,더리본 주식회사,더리본 본사에서 정년없이 돈을 번다고 (화장품/학습지/자영업경력자우대),,관계없음,6750000,학력무관,2021-05-01,2021
37733737,1년 이상,"SI, SM, PM",0,텔레씽크㈜,kt 광고시스템 개발/유지보수 PM 모집,,경력,6750000,대졸(4년),2021-04-01,2021
38542781,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,컴퓨터 A/S 고객응대 관리 팀원 모집[신입가능],,관계없음,6750000,학력무관,2021-07-02,2021
39090792,1년 이상,"로펌, 법무법인, 사무관리",0,법무법인 명도,[신입사원] 채용공고,회계·세무·법무; 사무·총무·법무; 사무보조·문서작성; 법률·특허·상표,경력,6708000,학력무관,2021-09-03,2021
39067371,1년 이상,"로펌, 법무법인, 사무관리",0,법무법인 명도,[신입사원] 채용공고,회계·세무·법무; 사무·총무·법무; 사무보조·문서작성; 법률·특허·상표,경력,6708000,학력무관,2021-09-01,2021
39308012,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,유지보수(하드웨어ㆍ소프트웨어) A/S부분 및 기술지원팀 인원 채용,컴퓨터·하드웨어·장비; 설치·정비·A/S; 소프트웨어·하드웨어; 반도체·디스플레이,관계없음,6500000,학력무관,2021-10-01,2021
38003227,,"부동산컨설팅, 분양, 아파트",0,칸디앤씨,긴급속보 대우 푸르지오시티 상담사 선착순 모집.,,관계없음,6500000,학력무관,2021-05-02,2021
37733885,,"보험영업, 생명보험, 손해보험",0,리치앤코,[굿리치] RP; 매니저 업계 최고 정착지원금 조건(링크확인)으로 모십니다,,관계없음,6500000,고졸,2021-04-01,2021
37483323,,"부동산컨설팅, 분양, 아파트",0,칸디앤씨,긴급속보 대우 푸르지오시티 상담사 선착순 모집.,,관계없음,6500000,학력무관,2021-03-03,2021
38765719,2년 이상,"교육상담, 수강생관리, 회원유치",0,신청담에듀,어학원 부원장& 실장님 모십니다,학원·어학원·교육원; 학원상담·관리·운영; 외국어교육,경력,6500000,대졸(4년),2021-08-25,2021
38479901,,"상조서비스, 연회장, 예식장",0,더리본 주식회사,[급여확실/투잡/재택] 본사 남.여 리빙플래너 신입직/경력직 공개 채용 공고,,관계없음,6500000,학력무관,2021-07-01,2021
38528409,8년 이상,"앱기획, 모바일App, 스마트폰",0,㈜찾는사람들,(주)찾는사람들 웹/모바일 서비스 기획자 경력직 채용,,경력,6500000,학력무관,2021-07-02,2021
36967161,1년 이상,"보험영업, 생명보험, 손해보험",0,피플라이프㈜,피플라이프 한국 최초 정규직 설계사(EFA)모집(기본급 250만원; 수도권 모집),,경력,6500000,학력무관,2021-01-03,2021
38818085,,"상조서비스, 연회장, 예식장",0,더리본 주식회사,[급여확실/투잡/재택] 본사 남.여 리빙플래너 신입직/경력직 공개 채용 공고,,관계없음,6500000,학력무관,2021-08-03,2021
38527771,8년 이상,"모바일App, 스마트폰, 아이폰",0,㈜찾는사람들,(주)찾는사람들 웹/앱 디자이너 경력직 모집,,경력,6500000,학력무관,2021-07-02,2021
39308095,,"스토리지, 유지보수, 컴퓨터",0,컴퓨터수리,[신입가능]컴퓨터조립 및 설치 엔지니어 신입팀원 충원,컴퓨터·하드웨어·장비; 소프트웨어·하드웨어; 제품·서비스영업; 판매·캐셔·매장관리,관계없음,6500000,학력무관,2021-10-01,2021
38278744,,"부동산컨설팅, 분양, 아파트",0,칸디앤씨,긴급속보 대우 푸르지오시티 상담사 선착순 모집.,,관계없음,6500000,학력무관,2021-06-03,2021
38277715,,"스토리지, 유지보수, 컴퓨터",0,MSI 서비스센터,(차량소유자; 급여 4백이상) 데이터복원 및 휴대폰 복구 신입모집(초보가능),,관계없음,6500000,학력무관,2021-06-03,2021
37055365,1년 이상,"상품기획, 쇼핑몰, 전자상거래",0,하루의 아침,[롯데월드타워] 스마트스토어 쇼핑몰MD 경력,,경력,6500000,학력무관,2021-01-02,2021
37056968,1년 이상,"부동산컨설팅, 분양, 상가",0,㈜겅호시스템,18년전엔 저도 신입이었습니다. (부동산/분양상담사) 근무지역은 광교신도시 초보자 환영...,,경력,6500000,고졸,2021-01-03,2021
37056972,1년 이상,"부동산컨설팅, 분양, 상가",0,㈜겅호시스템,18년전 저 또한 신입이었습니다. (부동산/분양상담사) 근무지는 강남구 삼성동.초보자 환영...,,경력,6500000,고졸,2021-01-03,2021
37056973,1년 이상,"부동산컨설팅, 분양, 상가",0,㈜겅호시스템,큰돈벌수 있는 전문직 (부동산/분양상담사) 근무지는 서초동 예술의전당역 인근. 초보자 환영.,,경력,6500000,고졸,2021-01-03,2021
37056995,1년 이상,"부동산컨설팅, 분양, 상가",0,㈜다한피엠씨,채용공고 읽어보시고 지원하세요. (부동산업/상담사) 근무지는 성남시 수정구 . 초보자 환영...,,경력,6500000,고졸,2021-01-03,2021
37057039,1년 이상,"부동산개발, 분양, 상가",0,폴라리스,전문가로 만들어 드리겠습니다. (부동산/분양상담사) 근무지는 판교신도시 . 초보자 환영...,,경력,6500000,고졸,2021-01-03,2021
37057040,1년 이상,"부동산개발, 분양, 상가",0,폴라리스,전문가로 만들어 드리겠습니다. (부동산/분양상담사) 근무지는 분당구 이매역 앞 . 초보자 환영.,,경력,6500000,고졸,2021-01-03,2021
37057045,1년 이상,"부동산개발, 분양, 상가",0,폴라리스,전문가로 만들어 드리겠습니다. (부동산/분양상담사) 근무지는 용인 동백지구 . 초보자 환영...,,경력,6500000,고졸,2021-01-03,2021
38804465,,"홈쇼핑, 개인고객영업, 금융영업",0,㈜현대홈쇼핑,(주)현대홈쇼핑 GA 금융플래너 채용(상담신청고객 컨설팅),,관계없음,6500000,학력무관,2021-08-01,2021
37466865,,콜센터,0,트렌드애드,[수원지사] 증권TM / 영업부 연봉 1억 이상,,관계없음,6500000,학력무관,2021-03-01,2021
37468009,,"모델하우스, 부동산개발, 부동산컨설팅",0,하나주택,신축빌라;타운하우스 컨설팅 분양 업무 경력및 신입사원을 모집합니다.,,관계없음,6500000,학력무관,2021-03-02,2021
37466028,3년 이상,"인터넷경매, 인터넷방송, 커뮤니티",0,모토다이렉트,소프트웨어 개발자 모집,,경력,6500000,대졸(4년),2021-03-01,2021
37465810,,콜센터,0,트렌드애드,[수원센터] 증권TM 영업부 / 기본급 250만원/ 최대 인센티브,,관계없음,6500000,학력무관,2021-03-01,2021
37466724,,콜센터,0,트렌드애드,[수원지점] 증권TM 영업부 / 기본급 250만원/ 인센티브 최대,,관계없음,6500000,학력무관,2021-03-01,2021
37057425,,"대여, 렌탈, 렌터카",0,모토다이렉트,[월500이상] 장기렌트카 리스 / DB제공 / 비대면 인바운드 사원 모집,,관계없음,6500000,학력무관,2021-01-03,2021
37469346,,"부동산컨설팅, 분양, 아파트",0,칸디앤씨,긴급속보 대우 푸르지오시티 상담사 선착순 모집.,,관계없음,6500000,학력무관,2021-03-02,2021
39295836,,"상조서비스, 연회장, 예식장",0,더리본 주식회사,[급여확실/투잡/재택] 본사 남.여 리빙플래너 신입직/경력직 공개 채용 공고,웨딩·상조·이벤트; 기획·전략·경영; 제품·서비스영업; 판매·캐셔·매장관리; 아웃바운드TM; 고객상담·인바운드; 인사·노무·교육; 단순홍보·회원관리,관계없음,6500000,고졸,2021-10-01,2021
38266327,1년 이상,"보험영업, 생명보험, 손해보험",0,프라임에셋,GA보험대리점; 보험설계사채용; 온라인보험영업(지인x); 1년차신입급여 평균700만원,,경력,6500000,학력무관,2021-06-02,2021
37054810,,"부동산컨설팅, 분양, 아파트",0,칸디앤씨,긴급속보 대우 푸르지오시티 상담사 선착순 모집.,,관계없음,6500000,학력무관,2021-01-01,2021
37468188,3년 이상,"모바일앱개발, 소프트웨어개발, 솔루션",0,㈜브레스커뮤니케이션즈,웹에이젼시 2021년도 상반기 각 부문 모집[웹디자인팀장; 웹개발팀장; 웹에이젼시영업팀장],,경력,6500000,학력무관,2021-03-02,2021
37262085,,"홈쇼핑, 개인고객영업, 금융영업",0,㈜현대홈쇼핑,현대홈쇼핑GA 금융플래너 추가 채용(접수순 면접진행),,관계없음,6500000,학력무관,2021-01-31,2021
37468890,,"모델하우스, 부동산개발, 부동산컨설팅",0,썬데이 컴퍼니,모델하우스 상담사/안내/홍보/고객관리/ 월500이상 가능,,신입,6500000,고졸,2021-03-02,2021
39321718,1년 이상,"분양, 상가, 상담",0,와이케이랜드,분양 업무 담당자 모집,부동산·중개·임대; 마케팅·광고·분석; 고객상담·인바운드; 부동산·중개·분양·경매,경력,6500000,고졸,2021-10-02,2021
38002201,,"홈쇼핑, 개인고객영업, 금융영업",0,㈜현대홈쇼핑,현대홈쇼핑GA 금융플래너 추가 채용(접수순 면접진행),,관계없음,6500000,학력무관,2021-05-02,2021
39573181,3년 이상,"IT컨설팅, 네트워크관리, 보안관리",0,디앤오,[유럽/미주 IT 개발 초;중급 경력] Support Analyst,IT컨설팅; 소프트웨어·하드웨어; 네트워크·서버·보안,경력,6500000,대졸(4년),2021-11-01,2021
